split,city,subexpert,n_samples,task,scope,model_rmse_pw,prior_rmse_pw,delta_rmse_pw,model_mae_pw,prior_mae_pw,delta_mae_pw,n_pixels
train,Abidjan,open|low_ant,15,path_loss,overall,1.1749819905344818,1.1840439576275683,-0.009061967093086487,0.7773218129383962,0.759744828028653,0.017576984909743243,3532478
train,Abidjan,open|low_ant,15,path_loss,los,1.15692649491611,1.165515868296894,-0.008589373380784027,0.7702134725774205,0.7520353562223345,0.018178116355085927,3493745
train,Abidjan,open|low_ant,15,path_loss,nlos,2.275603551001742,2.3083884630355316,-0.03278491203378975,1.4185000590417791,1.4551438638957332,-0.03664380485395413,38733
train,Abidjan,open|low_ant,15,delay_spread,overall,13.175383164068826,13.458061646353418,-0.2826784822845916,4.254724043637728,3.2996204907774724,0.9551035528602552,3742358
train,Abidjan,open|low_ant,15,delay_spread,los,13.45045354318807,13.744302916335014,-0.29384937314694426,4.4936821287042985,3.491774898783397,1.0019072299209015,3493745
train,Abidjan,open|low_ant,15,delay_spread,nlos,8.406379102939871,8.46741099528057,-0.061031892340698946,0.8966605102182101,0.5992843477497924,0.2973761624684177,248613
train,Abidjan,open|low_ant,15,angular_spread,overall,7.229183906469574,8.513647132721735,-1.2844632262521607,2.634884739614703,2.2829057241450443,0.3519790154696585,3742358
train,Abidjan,open|low_ant,15,angular_spread,los,7.342628341978826,8.690976233010002,-1.3483478910311755,2.7739946452517286,2.4106979312313865,0.363296714020342,3493745
train,Abidjan,open|low_ant,15,angular_spread,nlos,5.387976048682821,5.441352866677994,-0.05337681799517213,0.6799811302815049,0.4870490303445704,0.19293209993693444,248613
train,Abidjan,open|mid_ant,19,path_loss,overall,1.1761392383895357,1.0124180499929354,0.16372118839660033,0.7698515173242698,0.7064773375217435,0.06337417980252635,4566888
train,Abidjan,open|mid_ant,19,path_loss,los,1.173848851567983,1.0083684558303043,0.1654803957376787,0.7692023202192552,0.7049830377896962,0.06421928242955899,4542561
train,Abidjan,open|mid_ant,19,path_loss,nlos,1.545426091214667,1.597830925372016,-0.05240483415734909,0.8910745117448431,0.9855076597803897,-0.09443314803554659,24327
train,Abidjan,open|mid_ant,19,delay_spread,overall,4.617348606061719,4.928962475529236,-0.311613869467517,0.9871068157032713,1.0901277012781345,-0.10302088557486322,4741598
train,Abidjan,open|mid_ant,19,delay_spread,los,4.71021857087327,5.029036690642489,-0.3188181197692188,1.0266055212302048,1.134370376713158,-0.10776485548295334,4542561
train,Abidjan,open|mid_ant,19,delay_spread,nlos,1.2448803084181579,1.2453822163319919,-0.0005019079138339766,0.08563983185636681,0.08039036913621044,0.005249462720156375,199037
train,Abidjan,open|mid_ant,19,angular_spread,overall,5.534424198831173,6.848809109335999,-1.3143849105048258,1.1754644412600983,1.2795839296293148,-0.10411948836921647,4741598
train,Abidjan,open|mid_ant,19,angular_spread,los,5.56639143242461,6.92598985286982,-1.3595984204452094,1.2122509781651805,1.322356946610073,-0.11010596844489262,4542561
train,Abidjan,open|mid_ant,19,angular_spread,nlos,4.7466743583628,4.758389767767161,-0.011715409404360777,0.3358969473782866,0.30338819337779865,0.03250875400048797,199037
train,Abu Dhabi,dense|high_ant,34,path_loss,overall,2.1009823927972406,2.3745041964670754,-0.2735218036698348,1.1823798781571653,1.5213433000403516,-0.3389634218831863,4019666
train,Abu Dhabi,dense|high_ant,34,path_loss,los,1.8692241960818505,2.1385942426019855,-0.26937004652013496,1.0245053120168315,1.3705686950035436,-0.34606338298671213,3458291
train,Abu Dhabi,dense|high_ant,34,path_loss,nlos,3.175291687813211,3.492441439644945,-0.3171497518317339,2.1549493466098864,2.4501740955870073,-0.2952247489771209,561375
train,Abu Dhabi,dense|high_ant,34,delay_spread,overall,27.180874673863713,29.41548813175618,-2.2346134578924683,7.4260873351243495,7.204790768494823,0.22129656662952613,5975564
train,Abu Dhabi,dense|high_ant,34,delay_spread,los,26.015719429309996,29.459601808071124,-3.4438823787611277,9.713054263110015,10.04701676528956,-0.3339625021795456,3458291
train,Abu Dhabi,dense|high_ant,34,delay_spread,nlos,28.704577330388865,29.354775363274054,-0.6501980328851893,4.284196132766137,3.3000713026535577,0.9841248301125796,2517273
train,Abu Dhabi,dense|high_ant,34,angular_spread,overall,12.977976869581271,16.099262962650368,-3.121286093069097,6.369825446602195,6.558637582159609,-0.18881213555741372,5975564
train,Abu Dhabi,dense|high_ant,34,angular_spread,los,15.25997545858557,19.611090266743258,-4.351114808157687,9.573950534743895,10.334233684715947,-0.7602831499720519,3458291
train,Abu Dhabi,dense|high_ant,34,angular_spread,nlos,8.938683148500605,9.321850683904152,-0.38316753540354753,1.9679203764684976,1.3716314937032368,0.5962888827652608,2517273
train,Abu Dhabi,dense|low_ant,45,path_loss,overall,3.327235689704268,3.6231677154177304,-0.29593202571346255,2.2058566579137677,2.4945606084091,-0.28870395049533215,2612087
train,Abu Dhabi,dense|low_ant,45,path_loss,los,2.3475836779778776,2.4813859730162555,-0.13380229503837793,1.4727518539233213,1.6128107901667796,-0.14005893624345833,1520045
train,Abu Dhabi,dense|low_ant,45,path_loss,nlos,4.336901637349025,4.777989573931248,-0.4410879365822229,3.2262865118740853,3.7218937888048833,-0.495607276930798,1092042
train,Abu Dhabi,dense|low_ant,45,delay_spread,overall,46.51379536276166,48.26458109215764,-1.7507857293959788,12.697781573262588,11.674747242588818,1.0230343306737701,7890644
train,Abu Dhabi,dense|low_ant,45,delay_spread,los,51.97685863942728,56.44988540878613,-4.473026769358853,34.104260902586354,34.8760836464751,-0.7718227438887482,1520045
train,Abu Dhabi,dense|low_ant,45,delay_spread,nlos,45.11263901139435,46.09726923622724,-0.9846302248328911,7.59012806882936,6.138835311818059,1.4512927570113012,6370599
train,Abu Dhabi,dense|low_ant,45,angular_spread,overall,10.819472585180153,12.491695568931904,-1.6722229837517517,4.099650188268061,3.988601484377416,0.11104870389064514,7890644
train,Abu Dhabi,dense|low_ant,45,angular_spread,los,17.500013836520985,21.72281010427253,-4.222796267751544,12.834659582446573,15.009041071769257,-2.174381489322684,1520045
train,Abu Dhabi,dense|low_ant,45,angular_spread,nlos,8.480552871138123,8.982344350755849,-0.5017914796177259,2.0154495093642293,1.3590898828253826,0.6563596265388467,6370599
