city,sample,altitude_m,city_type,city_type_3,city_type_6,try_dir,expert_mode,exclude_non_ground_targets,expert_id,expert_region,kind,total_pixels,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179
Chiang Mai,sample_04459,44.082,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04459,44.082,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,77712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,195,1196,2384,2790,3079,3357,3656,2728,2459,3223,3430,4926,7105,9974,12264,11074,3736,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04460,18.916,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,45928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,196,203,257,368,407,531,650,793,1037,1197,1312,1518,1557,1650,1760,1723,1836,2012,2029,2299,2729,2742,3251,2538,3495,2379,1357,919,651,513,442,332,305,212,214,166,55,43,36,24,48,0,13,10,8,0,3,6,3,0,4,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04460,18.916,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04460,18.916,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,45928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,224,1313,2382,2750,2891,3315,3420,2510,2280,2258,1765,2703,3257,3759,5317,4211,1534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04461,30.380,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,162477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,163,297,475,679,818,1053,1202,1395,1881,2271,2808,3518,4242,5149,5963,7524,8852,10506,13818,14640,13336,11725,10440,8276,7320,6036,4569,3771,3143,2122,1726,958,696,366,237,159,110,137,0,29,21,14,0,5,5,6,0,1,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04461,30.380,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04461,30.380,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,162477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,175,1108,2439,2740,3195,3791,4901,6195,7736,8873,10625,13478,14390,15963,20864,22462,15967,6358,1206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04462,135.088,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,189424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,54,2966,5688,7936,10600,12577,15236,17752,18563,15724,12381,11311,9334,7772,6828,6781,5919,5686,5143,4481,3803,2096,335,58,59,102,0,40,37,50,0,18,11,27,0,5,5,12,0,4,0,5,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04462,135.088,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04462,135.088,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,189424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,1016,2404,2786,3358,3871,5038,6553,8002,9466,12101,15231,16581,18697,24643,28099,20987,9107,1304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04463,79.503,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,179843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,557,1736,2427,3371,4735,5552,7173,8483,10345,11449,13748,15586,15078,12975,11285,10302,8186,7675,6044,5963,5587,4714,3932,1831,412,171,120,97,61,95,0,36,26,34,0,15,11,9,0,5,3,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04463,79.503,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04463,79.503,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,179843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,1024,2412,2781,3312,3861,5009,6445,7827,9278,11669,14628,15994,18297,22851,25918,18943,8155,1260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04464,51.347,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,170808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,730,1026,1432,1841,2306,2806,3786,4541,5548,6462,7950,9139,10559,11975,15437,14683,13002,10655,9390,7925,7442,6488,5384,4676,3028,1282,538,224,99,88,75,52,54,0,11,7,12,0,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04464,51.347,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04464,51.347,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,170808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,170,1052,2437,2765,3255,3824,5005,6306,7746,8963,11320,14137,14950,17808,22480,23594,16898,6869,1219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04465,61.144,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,174500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,588,1156,1743,2222,2896,3658,4634,5621,6999,7773,9799,10901,12989,14780,15009,12496,10865,9601,8253,7396,6445,5895,5087,3996,2305,674,210,124,95,88,58,60,0,23,14,22,0,1,4,6,0,1,3,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04465,61.144,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04465,61.144,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,174500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,1035,2413,2781,3274,3843,5014,6344,7779,9101,11519,14245,15540,18034,22596,24336,18079,7161,1228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04466,289.305,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,121761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,203,713,3059,9910,13734,14375,12172,11132,9850,8507,6265,4909,4235,3639,3279,3120,2878,3324,2813,1894,902,0,133,130,192,0,76,58,68,0,26,19,29,0,14,10,5,8,9,5,4,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04466,289.305,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04466,289.305,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,121761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,66,570,1304,934,1583,2755,3361,3682,4099,5655,6781,9839,12560,13525,15738,14584,13621,9559,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04467,101.937,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,73790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,69,131,450,955,1590,2081,2572,3192,4168,4954,5765,6326,6244,6140,5307,4802,3748,3230,2523,2076,1726,1374,1264,1051,668,320,213,167,153,195,0,75,47,77,0,21,19,35,0,10,8,12,0,2,4,4,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04467,101.937,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04467,101.937,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,73790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83,618,1192,712,1006,1534,2336,2873,2943,4147,4318,4574,6423,9244,11164,8707,5690,4878,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04468,50.343,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,35150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,67,180,230,300,360,435,525,614,732,954,1239,1515,1986,2195,2356,2609,2629,2482,2296,3122,1734,2096,1340,808,635,506,422,235,136,107,58,54,41,38,43,0,18,8,8,0,3,1,7,0,4,2,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04468,50.343,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04468,50.343,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,35150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,123,661,977,464,508,594,1009,1286,1784,2183,2798,3235,3501,3786,4995,3516,1283,1812,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04469,44.930,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,29533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,136,217,264,290,329,370,441,455,539,817,974,1289,1735,1926,2173,2361,2094,1969,1687,2240,1835,1339,1406,665,522,419,289,207,159,114,48,48,30,27,26,0,7,7,5,0,2,1,4,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04469,44.930,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04469,44.930,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,29533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,132,682,935,426,466,489,727,1010,1261,1787,2432,3110,3116,3690,3742,2484,1142,1322,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04470,54.465,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,39011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,112,231,285,341,428,551,713,799,1155,1357,1705,2129,2320,2602,2814,3064,2698,2889,3450,1878,2338,1186,939,780,644,583,340,227,97,72,71,48,42,40,0,14,12,15,0,4,3,3,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04470,54.465,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04470,54.465,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,39011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,121,656,991,504,547,692,1202,1419,2225,2340,3038,3328,3800,3996,6341,3552,1640,1854,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04471,51.970,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,176101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,180,561,949,1168,1776,1986,2643,3331,3868,4741,5762,7905,9634,11281,13715,14935,14188,13530,12356,10844,9915,7818,6607,5050,4111,2710,1550,968,660,387,278,226,168,157,0,36,24,23,0,10,6,5,0,3,4,5,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
